Date Time,Open,High,Low,Close,Volume,Adj Close
2018-02-16 10:00:00,10288.0,10297.62,10149.01,10167.96,4863101.52362,10167.96
2018-02-16 09:00:00,10230.0,10297.69,10149.11,10288.0,5773997.44726,10288.0
2018-02-16 08:00:00,10025.69,10240.58,10000.0,10230.0,4583535.43743,10230.0
2018-02-16 07:00:00,10050.0,10175.0,10002.73,10025.69,2618199.22979,10025.69
2018-02-16 06:00:00,9884.31,10103.17,9880.63,10057.84,1590027.84448,10057.84
2018-02-16 05:00:00,10067.32,10077.98,9858.0,9880.62,1926321.28471,9880.62
2018-02-16 04:00:00,10100.0,10139.93,9979.59,10071.86,1881542.1477,10071.86
2018-02-16 03:00:00,10048.83,10142.79,10028.56,10100.0,2161260.10023,10100.0
2018-02-16 02:00:00,10041.85,10190.45,9950.0,10048.88,5462043.30008,10048.88
2018-02-16 01:00:00,9884.94,10049.99,9831.01,10036.02,7188105.31316,10036.02
2018-02-16 00:00:00,9792.32,9888.0,9710.72,9883.68,5069963.45926,9883.68
2018-02-15 23:00:00,9811.28,9833.0,9711.48,9792.32,3916846.50655,9792.32
2018-02-15 22:00:00,9634.17,9820.0,9634.0,9812.68,4515485.4872,9812.68
2018-02-15 21:00:00,9648.11,9674.99,9564.27,9636.97,2864962.33227,9636.97
2018-02-15 20:00:00,9539.57,9688.0,9526.2,9650.0,3975251.45173,9650.0
2018-02-15 19:00:00,9600.0,9688.0,9474.45,9539.58,6011972.65345,9539.58
2018-02-15 18:00:00,9611.02,9681.2,9366.66,9600.0,12043210.5209,9600.0
2018-02-15 17:00:00,9809.74,9910.0,9550.0,9610.13,10489789.2122,9610.13
2018-02-15 16:00:00,9768.94,9819.77,9727.77,9809.75,5353439.65681,9809.75
2018-02-15 15:00:00,9635.0,9780.0,9631.5,9769.0,4801570.41128,9769.0
2018-02-15 14:00:00,9655.0,9700.0,9620.0,9635.0,5401130.90998,9635.0
2018-02-15 13:00:00,9710.0,9710.0,9571.76,9655.0,5234486.06052,9655.0
2018-02-15 12:00:00,9607.35,9727.57,9600.0,9710.0,6123375.40279,9710.0
2018-02-15 11:00:00,9613.98,9680.0,9580.0,9607.35,7557159.78694,9607.35
2018-02-15 10:00:00,9379.02,9625.0,9372.84,9613.98,6118603.5166,9613.98
2018-02-15 09:00:00,9318.95,9417.9,9316.47,9374.69,3145250.49331,9374.69
2018-02-15 08:00:00,9416.0,9437.03,9302.0,9304.69,4571758.85404,9304.69
2018-02-15 07:00:00,9415.05,9464.0,9380.25,9417.0,3046483.51099,9417.0
2018-02-15 06:00:00,9282.67,9415.05,9234.85,9415.05,1845060.33717,9415.05
2018-02-15 05:00:00,9264.0,9298.94,9204.6,9282.72,1067426.73093,9282.72
2018-02-15 04:00:00,9231.67,9298.94,9178.31,9264.0,1051096.16283,9264.0
2018-02-15 03:00:00,9250.0,9278.71,9155.05,9235.16,1668193.75231,9235.16
2018-02-15 02:00:00,9264.9,9350.0,9220.56,9250.0,3911639.77323,9250.0
2018-02-15 01:00:00,9230.92,9285.0,9225.2,9260.99,2681590.23813,9260.99
2018-02-15 00:00:00,9289.0,9299.0,9210.97,9230.2,4177646.35636,9230.2
2018-02-14 23:00:00,9144.42,9289.0,9140.06,9289.0,3948549.26108,9289.0
2018-02-14 22:00:00,9201.17,9227.43,9105.0,9144.43,4971545.41512,9144.43
2018-02-14 21:00:00,9136.86,9289.0,9105.77,9202.0,9804238.53153,9202.0
2018-02-14 20:00:00,8917.63,9200.0,8907.83,9136.86,14109300.3618,9136.86
2018-02-14 19:00:00,8745.3,8923.89,8738.25,8916.78,4673007.84639,8916.78
2018-02-14 18:00:00,8749.23,8820.04,8734.5,8745.3,3284533.13735,8745.3
2018-02-14 17:00:00,8828.95,8842.98,8731.0,8749.23,3093945.83454,8749.23
2018-02-14 16:00:00,8875.52,8881.44,8801.01,8828.95,5924203.25085,8828.95
2018-02-14 15:00:00,8799.15,8880.0,8790.08,8872.05,3406411.53384,8872.05
2018-02-14 14:00:00,8823.31,8858.0,8789.0,8799.15,3157369.23908,8799.15
2018-02-14 13:00:00,8781.0,8848.0,8735.01,8823.31,3278375.50625,8823.31
2018-02-14 12:00:00,8690.0,8819.0,8680.96,8781.0,5537237.22659,8781.0
2018-02-14 11:00:00,8688.99,8707.97,8645.08,8690.0,2610112.45449,8690.0
2018-02-14 10:00:00,8639.9,8720.0,8639.9,8694.08,3282191.64221,8694.08
2018-02-14 09:00:00,8607.41,8684.99,8589.05,8630.0,2218157.37488,8630.0
2018-02-14 08:00:00,8532.59,8640.08,8528.05,8607.41,1890320.3195,8607.41
2018-02-14 07:00:00,8550.27,8578.27,8480.0,8530.32,1133993.57808,8530.32
2018-02-14 06:00:00,8565.64,8589.72,8478.41,8557.55,1104487.90016,8557.55
2018-02-14 05:00:00,8660.05,8746.26,8560.54,8565.64,2244389.17083,8565.64
2018-02-14 04:00:00,8583.7,8690.0,8579.69,8662.44,3108343.49794,8662.44
2018-02-14 03:00:00,8573.05,8600.0,8520.01,8587.99,1113917.53515,8587.99
2018-02-14 02:00:00,8587.87,8629.4,8563.76,8578.15,3138239.70188,8578.15
2018-02-14 01:00:00,8530.0,8600.3,8503.89,8577.87,3547494.74276,8577.87
2018-02-14 00:00:00,8477.11,8546.0,8475.42,8523.83,3598680.59857,8523.83
2018-02-13 23:00:00,8618.42,8620.0,8452.0,8484.89,4256408.51981,8484.89
2018-02-13 22:00:00,8569.65,8679.5,8565.71,8618.73,4299161.35974,8618.73
2018-02-13 21:00:00,8557.0,8608.17,8511.6,8570.0,3085023.44996,8570.0
2018-02-13 20:00:00,8524.74,8567.2,8449.16,8557.4,3881375.42225,8557.4
2018-02-13 19:00:00,8487.95,8558.0,8400.0,8525.73,4837531.30442,8525.73
2018-02-13 18:00:00,8455.94,8519.79,8366.0,8488.0,4571104.48049,8488.0
2018-02-13 17:00:00,8543.14,8543.14,8388.0,8455.94,6602323.51212,8455.94
2018-02-13 16:00:00,8652.23,8657.9,8470.01,8538.42,6017766.85484,8538.42
2018-02-13 15:00:00,8710.58,8748.99,8633.55,8657.0,2570238.44443,8657.0
2018-02-13 14:00:00,8618.75,8719.9,8580.0,8710.58,2449368.00149,8710.58
2018-02-13 13:00:00,8590.02,8648.0,8570.29,8619.95,2879799.8091,8619.95
2018-02-13 12:00:00,8752.0,8770.0,8558.0,8590.02,4377900.33153,8590.02
2018-02-13 11:00:00,8700.0,8756.93,8675.0,8754.46,2590892.32782,8754.46
2018-02-13 10:00:00,8744.55,8744.55,8638.9,8700.0,5225332.89198,8700.0
2018-02-13 09:00:00,8915.77,8915.77,8718.69,8740.0,2630557.17063,8740.0
2018-02-13 08:00:00,8893.73,8931.03,8817.46,8915.77,2515565.95253,8915.77
2018-02-13 07:00:00,8876.5,8960.09,8831.85,8893.73,4410170.98126,8893.73
2018-02-13 06:00:00,8817.6,8876.94,8736.75,8868.98,904915.451441,8868.98
2018-02-13 05:00:00,8842.16,8857.99,8749.91,8821.95,950043.906181,8821.95
2018-02-13 04:00:00,8788.0,8898.0,8757.96,8842.08,2579898.73502,8842.08
2018-02-13 03:00:00,8661.37,8788.0,8638.15,8787.95,1484970.79869,8787.95
2018-02-13 02:00:00,8747.27,8756.0,8613.7,8668.7,1339129.79797,8668.7
2018-02-13 01:00:00,8661.68,8755.0,8618.32,8747.21,1739691.65951,8747.21
2018-02-13 00:00:00,8645.0,8725.0,8621.15,8663.2,2733821.70057,8663.2
2018-02-12 23:00:00,8516.03,8649.67,8510.1,8646.66,3282790.26275,8646.66
2018-02-12 22:00:00,8673.05,8687.81,8495.0,8514.19,5221473.80283,8514.19
2018-02-12 21:00:00,8772.87,8779.18,8650.05,8674.99,2647159.69672,8674.99
2018-02-12 20:00:00,8644.06,8799.99,8641.16,8772.87,5301695.21845,8772.87
2018-02-12 19:00:00,8807.99,8819.0,8622.0,8644.06,4206630.6903,8644.06
2018-02-12 18:00:00,8786.97,8837.75,8696.48,8807.99,4887455.07483,8807.99
2018-02-12 17:00:00,8729.95,8788.04,8673.72,8767.57,5055816.25838,8767.57
2018-02-12 16:00:00,8457.11,8795.55,8437.22,8727.96,10196537.2302,8727.96
2018-02-12 15:00:00,8405.0,8500.0,8317.5,8447.2,7256732.71783,8447.2
2018-02-12 14:00:00,8386.09,8450.0,8374.85,8406.5,4305254.39832,8406.5
2018-02-12 13:00:00,8479.95,8493.44,8335.0,8386.08,3707011.34752,8386.08
2018-02-12 12:00:00,8465.35,8548.0,8429.84,8480.0,4252655.08667,8480.0
2018-02-12 11:00:00,8512.27,8550.0,8412.02,8471.76,5559889.46967,8471.76
2018-02-12 10:00:00,8340.94,8525.12,8302.88,8510.53,4800381.68505,8510.53
2018-02-12 09:00:00,8200.0,8447.9,8168.66,8340.94,3424416.02855,8340.94
2018-02-12 08:00:00,8072.95,8282.55,8070.36,8200.0,2265958.27501,8200.0
2018-02-12 07:00:00,8286.87,8293.86,8028.28,8071.38,2971307.58409,8071.38
2018-02-12 06:00:00,8309.8,8350.0,8247.0,8275.34,745759.487856,8275.34
2018-02-12 05:00:00,8246.14,8344.74,8223.91,8309.83,667731.089322,8309.83
2018-02-12 04:00:00,8288.11,8299.77,8210.0,8235.6,960023.461652,8235.6
2018-02-12 03:00:00,8326.61,8400.0,8260.5,8280.05,945068.737155,8280.05
2018-02-12 02:00:00,8229.67,8343.88,8195.01,8331.69,1393409.47506,8331.69
2018-02-12 01:00:00,8315.73,8373.83,8200.0,8230.0,3606645.5243,8230.0
2018-02-12 00:00:00,8439.52,8489.22,8256.0,8315.73,4159951.9612,8315.73
2018-02-11 23:00:00,8432.78,8450.0,8369.65,8440.0,5368283.99901,8440.0
2018-02-11 22:00:00,8257.14,8440.0,8212.96,8432.83,6013094.32072,8432.83
2018-02-11 21:00:00,8276.29,8352.03,8210.0,8257.1,4827082.89544,8257.1
2018-02-11 20:00:00,8170.0,8355.0,8122.89,8277.0,5963533.88605,8277.0
2018-02-11 19:00:00,8013.62,8198.0,7985.72,8170.0,3662058.98497,8170.0
2018-02-11 18:00:00,8114.91,8125.99,7976.47,8018.39,4503764.01211,8018.39
2018-02-11 17:00:00,7934.28,8116.72,7850.32,8109.7,5083547.35048,8109.7
2018-02-11 16:00:00,7904.45,7950.0,7828.22,7928.58,8153486.89299,7928.58
2018-02-11 15:00:00,8049.94,8049.94,7869.0,7904.46,5928320.95835,7904.46
2018-02-11 14:00:00,8106.12,8125.0,7950.0,8042.38,4540418.53231,8042.38
2018-02-11 13:00:00,7957.62,8159.9,7940.0,8108.89,5252168.61001,8108.89
2018-02-11 12:00:00,8024.6,8165.55,7949.95,7957.63,6431557.49742,7957.63
2018-02-11 11:00:00,8231.95,8239.95,8000.0,8024.6,6333711.18094,8024.6
2018-02-11 10:00:00,8245.1,8284.79,8166.0,8236.99,3020910.37089,8236.99
2018-02-11 09:00:00,8396.75,8415.2,8181.1,8245.1,3809140.69217,8245.1
2018-02-11 08:00:00,8548.41,8550.0,8289.22,8401.77,3152577.51448,8401.77
2018-02-11 07:00:00,8543.89,8578.93,8471.87,8548.01,1656689.58742,8548.01
2018-02-11 06:00:00,8283.21,8550.0,8265.66,8543.44,3159219.56605,8543.44
2018-02-11 05:00:00,8208.12,8307.7,8166.0,8283.21,2017819.97684,8283.21
2018-02-11 04:00:00,8403.9,8406.71,8181.6,8208.22,2780677.30772,8208.22
2018-02-11 03:00:00,8305.18,8431.17,8254.77,8403.36,2471838.04854,8403.36
2018-02-11 02:00:00,8383.0,8410.01,8301.0,8305.0,2577005.54908,8305.0
2018-02-11 01:00:00,8275.0,8450.29,8275.0,8383.0,4027241.00682,8383.0
2018-02-11 00:00:00,8329.69,8440.87,8188.58,8280.15,8336980.79139,8280.15
2018-02-10 23:00:00,8600.75,8613.73,8288.0,8329.79,10019248.4826,8329.79
2018-02-10 22:00:00,8730.05,8769.58,8565.0,8600.65,4267097.93066,8600.65
2018-02-10 21:00:00,8618.0,8780.0,8615.0,8720.25,4365475.83862,8720.25
2018-02-10 20:00:00,8648.0,8666.0,8518.88,8618.0,3274333.86996,8618.0
2018-02-10 19:00:00,8509.42,8682.3,8501.1,8648.0,2952617.21094,8648.0
2018-02-10 18:00:00,8588.01,8659.1,8506.0,8507.99,5114283.2618,8507.99
2018-02-10 17:00:00,8615.96,8760.06,8570.0,8590.09,6085403.42834,8590.09
2018-02-10 16:00:00,8900.18,8906.9,8600.78,8616.06,7697086.58004,8616.06
2018-02-10 15:00:00,8988.11,9044.0,8860.0,8906.98,7093819.89415,8906.98
2018-02-10 14:00:00,8834.29,8991.95,8821.0,8988.12,3698122.48762,8988.12
2018-02-10 13:00:00,8771.82,8888.88,8768.08,8836.07,2088360.50415,8836.07
2018-02-10 12:00:00,8894.82,8914.95,8751.0,8771.82,4898400.40044,8771.82
2018-02-10 11:00:00,8896.68,8986.53,8858.05,8894.72,5349685.18824,8894.72
2018-02-10 10:00:00,8797.46,8899.0,8759.39,8898.0,3379226.74152,8898.0
2018-02-10 09:00:00,8856.9,8912.94,8731.0,8804.62,8013354.50458,8804.62
2018-02-10 08:00:00,8685.34,8868.99,8591.39,8859.29,5127152.47075,8859.29
2018-02-10 07:00:00,8572.26,8697.43,8564.23,8685.33,1707077.27508,8685.33
2018-02-10 06:00:00,8535.06,8609.72,8450.29,8580.43,1499875.34905,8580.43
2018-02-10 05:00:00,8553.58,8641.26,8464.38,8542.35,1975362.71605,8542.35
2018-02-10 04:00:00,8625.0,8709.95,8536.89,8550.23,2208835.36697,8550.23
2018-02-10 03:00:00,8609.9,8698.1,8609.9,8625.29,1445020.77387,8625.29
2018-02-10 02:00:00,8611.0,8691.14,8559.86,8609.9,5050993.08624,8609.9
2018-02-10 01:00:00,8375.1,8685.86,8375.1,8611.0,7376353.14031,8611.0
2018-02-10 00:00:00,8346.66,8420.0,8330.56,8375.1,3696327.46624,8375.1
2018-02-09 23:00:00,8403.88,8467.49,8305.25,8345.0,5785434.34897,8345.0
2018-02-09 22:00:00,8270.99,8495.05,8248.9,8403.88,8101860.97287,8403.88
2018-02-09 21:00:00,8229.89,8294.44,8200.0,8270.99,3292416.12275,8270.99
2018-02-09 20:00:00,8279.24,8294.66,8190.0,8230.39,3433919.80147,8230.39
2018-02-09 19:00:00,8238.06,8332.95,8190.8,8278.96,8334917.6994,8278.96
2018-02-09 18:00:00,8229.25,8325.31,8170.0,8234.22,7601801.24131,8234.22
2018-02-09 17:00:00,8065.82,8320.0,8065.74,8228.81,5901661.13758,8228.81
2018-02-09 16:00:00,8026.38,8088.79,7873.0,8068.06,3672994.61085,8068.06
2018-02-09 15:00:00,7955.84,8079.0,7950.67,8024.17,3342027.38127,8024.17
2018-02-09 14:00:00,7877.55,7998.0,7830.89,7952.87,3161680.60408,7952.87
2018-02-09 13:00:00,7869.8,7940.0,7738.61,7870.88,4660866.10517,7870.88
2018-02-09 12:00:00,8083.69,8087.53,7801.05,7869.4,5759500.21675,7869.4
2018-02-09 11:00:00,8144.0,8147.39,7908.0,8083.85,5622784.04382,8083.85
2018-02-09 10:00:00,8045.02,8216.28,7950.0,8146.96,3359770.11345,8146.96
2018-02-09 09:00:00,7950.14,8046.73,7853.26,8046.73,4071838.03233,8046.73
2018-02-09 08:00:00,8258.89,8264.0,7888.0,7950.11,4293244.96538,7950.11
2018-02-09 07:00:00,8252.0,8329.0,8176.27,8256.18,1754801.50825,8256.18
2018-02-09 06:00:00,8218.23,8387.5,8145.1,8250.33,1677434.47375,8250.33
2018-02-09 05:00:00,8300.0,8403.78,8175.37,8220.14,2729874.37238,8220.14
2018-02-09 04:00:00,8407.39,8447.53,8265.98,8299.99,1230473.13473,8299.99
2018-02-09 03:00:00,8233.76,8460.0,8200.0,8411.17,3074759.26766,8411.17
2018-02-09 02:00:00,8204.05,8268.0,8087.02,8232.83,2010016.39536,8232.83
2018-02-09 01:00:00,8298.61,8322.32,8154.14,8209.4,1616936.59302,8209.4
2018-02-09 00:00:00,8257.83,8348.99,8140.0,8298.6,5678115.27414,8298.6
2018-02-08 23:00:00,8385.5,8479.56,8225.0,8241.33,5972563.40413,8241.33
2018-02-08 22:00:00,8447.66,8465.0,8349.99,8385.55,5304029.70326,8385.55
2018-02-08 21:00:00,8574.1,8583.8,8410.0,8448.41,5217073.67687,8448.41
2018-02-08 20:00:00,8462.66,8650.0,8319.93,8574.1,6581001.9191,8574.1
2018-02-08 19:00:00,8569.84,8569.85,8424.15,8458.18,4862960.1082,8458.18
2018-02-08 18:00:00,8338.27,8600.0,8319.93,8562.0,11846687.2965,8562.0
2018-02-08 17:00:00,8216.95,8345.67,8133.05,8328.85,6612482.09504,8328.85
2018-02-08 16:00:00,8268.5,8333.0,8200.0,8215.0,6888888.7244,8215.0
2018-02-08 15:00:00,7992.09,8287.1,7960.0,8270.0,5318004.97673,8270.0
2018-02-08 14:00:00,8000.2,8042.82,7869.32,8007.99,5744155.74387,8007.99
2018-02-08 13:00:00,8151.84,8220.05,8000.0,8000.15,4709402.28176,8000.15
2018-02-08 12:00:00,7987.67,8219.01,7949.51,8148.88,5160881.29044,8148.88
2018-02-08 11:00:00,8061.94,8131.15,7911.0,7987.67,6330009.2851,7987.67
2018-02-08 10:00:00,7918.95,8170.0,7894.11,8064.94,7682160.97057,8064.94
2018-02-08 09:00:00,7758.95,7950.0,7618.05,7906.39,5640604.6682,7906.39
2018-02-08 08:00:00,7615.82,7835.0,7595.01,7756.94,6378049.36085,7756.94
2018-02-08 07:00:00,7838.82,7851.26,7568.0,7600.61,9270039.11868,7600.61
2018-02-08 06:00:00,8090.0,8098.57,7800.0,7842.11,5352843.74868,7842.11
2018-02-08 05:00:00,8154.76,8264.92,8030.95,8094.03,2458535.61862,8094.03
2018-02-08 04:00:00,8144.05,8229.87,7984.0,8154.76,3050896.2511,8154.76
2018-02-08 03:00:00,8213.77,8240.0,8050.0,8135.07,3122258.48972,8135.07
2018-02-08 02:00:00,8310.27,8399.0,8206.13,8214.16,4054328.89535,8214.16
2018-02-08 01:00:00,7969.39,8355.0,7948.24,8314.42,5954657.5451,8314.42
2018-02-08 00:00:00,8164.03,8200.0,7907.81,7969.44,8478923.94429,7969.44
2018-02-07 23:00:00,8201.97,8309.99,8048.08,8165.59,9311297.7562,8165.59
2018-02-07 22:00:00,8235.15,8338.6,8094.75,8201.97,10523933.2962,8201.97
2018-02-07 21:00:00,8251.53,8525.0,8231.34,8235.15,17122359.4758,8235.15
2018-02-07 20:00:00,8133.11,8325.0,8026.64,8251.53,9878385.77701,8251.53
2018-02-07 19:00:00,8171.08,8268.99,7976.22,8133.16,14427388.6081,8133.16
2018-02-07 18:00:00,7937.42,8189.96,7870.05,8171.86,14523347.8916,8171.86
2018-02-07 17:00:00,7655.55,7968.0,7650.0,7937.42,12286554.9727,7937.42
2018-02-07 16:00:00,7644.08,7750.0,7568.37,7646.51,7519556.98756,7646.51
2018-02-07 15:00:00,7478.95,7700.0,7341.06,7650.7,8425255.69534,7650.7
2018-02-07 14:00:00,7405.35,7480.0,7245.01,7478.95,4372104.19629,7478.95
2018-02-07 13:00:00,7446.74,7555.0,7281.09,7420.0,6148635.3869,7420.0
2018-02-07 12:00:00,7233.12,7517.94,7181.0,7447.74,6996604.61742,7447.74
2018-02-07 11:00:00,7317.68,7411.9,7180.0,7233.12,6770661.13328,7233.12
2018-02-07 10:00:00,7563.49,7706.7,7268.41,7320.0,8519415.27162,7320.0
2018-02-07 09:00:00,7550.94,7700.0,7525.68,7563.49,6171978.33484,7563.49
2018-02-07 08:00:00,7673.0,7787.99,7448.5,7546.9,8970637.75269,7546.9
2018-02-07 07:00:00,7622.1,7922.0,7521.11,7673.0,9368814.99337,7673.0
2018-02-07 06:00:00,7753.76,7788.66,7451.0,7622.0,5773639.37123,7622.0
2018-02-07 05:00:00,7488.59,7850.0,7486.63,7750.65,7041456.79678,7750.65
2018-02-07 04:00:00,7534.94,7751.0,7429.89,7488.54,10963896.0068,7488.54
2018-02-07 03:00:00,7151.61,7584.57,7151.61,7533.77,9494876.54552,7533.77
2018-02-07 02:00:00,7011.0,7187.13,6973.83,7172.02,5789336.96894,7172.02
2018-02-07 01:00:00,7121.06,7121.06,6805.0,7010.95,7872683.52162,7010.95
2018-02-07 00:00:00,7276.21,7396.0,6933.68,7121.06,10850770.9739,7121.06
2018-02-06 23:00:00,7178.28,7400.0,7051.02,7274.99,20447165.1759,7274.99
2018-02-06 22:00:00,7136.04,7300.0,6840.0,7180.98,14967442.5343,7180.98
2018-02-06 21:00:00,6720.81,7198.0,6711.0,7136.04,16345466.4671,7136.04
2018-02-06 20:00:00,6569.57,6810.0,6451.0,6722.24,13334507.7468,6722.24
2018-02-06 19:00:00,6517.69,6598.99,6290.0,6569.52,9522644.47013,6569.52
2018-02-06 18:00:00,6665.95,6844.73,6429.54,6507.98,11042295.7434,6507.98
2018-02-06 17:00:00,6181.75,6949.0,6165.22,6666.0,17813221.1525,6666.0
2018-02-06 16:00:00,6098.95,6345.39,6086.15,6181.76,9979224.80333,6181.76
2018-02-06 15:00:00,6313.18,6397.96,6051.19,6098.95,9812617.26309,6098.95
2018-02-06 14:00:00,6556.52,6556.52,6198.0,6317.76,13817532.4408,6317.76
2018-02-06 13:00:00,6178.14,6720.0,6088.9,6556.32,23118175.4342,6556.32
2018-02-06 12:00:00,6370.83,6370.83,6160.0,6178.14,15065104.9358,6178.14
2018-02-06 11:00:00,6383.4,6420.1,6185.25,6370.83,15365000.301,6370.83
2018-02-06 10:00:00,6470.0,6655.85,6318.0,6368.0,13374389.1549,6368.0
2018-02-06 09:00:00,6984.41,6996.12,6350.0,6470.39,15571389.7859,6470.39
2018-02-06 08:00:00,6920.13,7128.2,6878.0,6959.99,8375285.33563,6959.99
2018-02-06 07:00:00,6840.79,6998.08,6731.0,6920.13,10407354.4004,6920.13
2018-02-06 06:00:00,7137.01,7349.75,6828.58,6859.88,7628808.52414,6859.88
2018-02-06 05:00:00,7188.01,7381.42,7011.9,7136.95,9224118.38503,7136.95
2018-02-06 04:00:00,6724.0,7500.56,6645.05,7190.61,15120375.1651,7190.61
2018-02-06 03:00:00,6968.96,7029.11,6611.1,6724.0,13458339.3309,6724.0
2018-02-06 02:00:00,7100.0,7228.59,6958.59,6972.74,13792105.7377,6972.74
2018-02-06 01:00:00,7300.06,7336.47,7100.0,7100.0,6119583.28459,7100.0
2018-02-06 00:00:00,7425.37,7516.77,7248.56,7300.06,7155667.86214,7300.06
2018-02-05 23:00:00,7361.0,7550.0,7213.13,7425.42,13980785.8199,7425.42
2018-02-05 22:00:00,7677.53,7678.0,7349.0,7364.88,16012294.5583,7364.88
2018-02-05 21:00:00,7717.88,7776.8,7613.21,7677.53,6270356.23132,7677.53
2018-02-05 20:00:00,7595.34,7800.0,7580.0,7717.93,9719013.94042,7717.93
2018-02-05 19:00:00,7730.0,7800.0,7539.51,7595.34,12505734.1161,7595.34
2018-02-05 18:00:00,7897.0,7931.33,7721.3,7731.74,8031788.38358,7731.74
2018-02-05 17:00:00,7830.6,8049.0,7796.12,7900.0,9428597.46404,7900.0
2018-02-05 16:00:00,7983.9,8012.5,7821.9,7830.6,8201527.89693,7830.6
2018-02-05 15:00:00,8060.0,8130.0,7933.0,8001.93,6668239.3161,8001.93
2018-02-05 14:00:00,8183.49,8299.0,8051.88,8059.36,5086375.0425,8059.36
2018-02-05 13:00:00,8287.62,8360.0,8175.17,8175.17,4966787.22981,8175.17
2018-02-05 12:00:00,8149.99,8320.0,8005.05,8280.05,7464997.55357,8280.05
2018-02-05 11:00:00,8079.95,8249.19,8055.54,8149.85,7909925.12364,8149.85
2018-02-05 10:00:00,8100.87,8187.55,7920.0,8079.95,9958858.81621,8079.95
2018-02-05 09:00:00,8211.05,8231.32,7962.05,8109.35,8935359.66832,8109.35
2018-02-05 08:00:00,8198.69,8332.71,8180.39,8211.0,4128678.44615,8211.0
2018-02-05 07:00:00,8420.0,8429.94,8156.05,8180.39,3842024.28019,8180.39
2018-02-05 06:00:00,8100.05,8434.81,8070.11,8419.22,5500815.72975,8419.22
2018-02-05 05:00:00,8184.95,8252.48,8030.0,8100.0,5851740.38476,8100.0
2018-02-05 04:00:00,8256.0,8306.01,7962.0,8185.0,11485377.3305,8185.0
2018-02-05 03:00:00,8360.82,8361.24,8218.08,8250.3,4638339.79566,8250.3
2018-02-05 02:00:00,8484.69,8576.56,8301.0,8370.06,4917804.92343,8370.06
2018-02-05 01:00:00,8498.9,8580.0,8416.01,8484.58,4086199.53305,8484.58
2018-02-05 00:00:00,8422.99,8549.8,8290.0,8493.57,8413409.67036,8493.57
2018-02-04 23:00:00,8659.95,8755.71,8357.7,8416.7,7467041.13336,8416.7
2018-02-04 22:00:00,8700.5,8888.0,8650.0,8656.26,5709361.14103,8656.26
2018-02-04 21:00:00,8719.98,8760.0,8588.8,8700.95,8054102.14628,8700.95
2018-02-04 20:00:00,8650.0,8713.3,8421.0,8713.3,16835202.6206,8713.3
2018-02-04 19:00:00,8850.0,8982.74,8642.9,8650.0,7438458.67606,8650.0
2018-02-04 18:00:00,8845.0,8925.23,8750.0,8850.0,8181050.21906,8850.0
2018-02-04 17:00:00,9123.84,9125.68,8756.0,8845.0,7810288.36616,8845.0
2018-02-04 16:00:00,9194.94,9213.64,9060.01,9123.84,3548410.19992,9123.84
2018-02-04 15:00:00,9292.13,9343.0,9170.05,9194.94,3622917.4953,9194.94
2018-02-04 14:00:00,9250.0,9367.12,9239.5,9291.86,5237675.1171,9291.86
2018-02-04 13:00:00,9090.01,9250.0,9090.0,9250.0,2768705.33273,9250.0
2018-02-04 12:00:00,9211.15,9234.6,9090.0,9090.01,3069919.59682,9090.01
2018-02-04 11:00:00,9088.7,9240.21,9085.1,9211.1,3236521.4443,9211.1
2018-02-04 10:00:00,8933.44,9126.35,8929.89,9088.5,3364773.32487,9088.5
2018-02-04 09:00:00,9041.65,9099.9,8922.22,8930.06,4689046.2005,8930.06
2018-02-04 08:00:00,9195.84,9199.95,9010.6,9025.85,3335978.35666,9025.85
2018-02-04 07:00:00,9094.68,9196.0,9021.69,9195.94,5147909.80256,9195.94
2018-02-04 06:00:00,9126.87,9191.16,9061.0,9095.04,3438931.37643,9095.04
2018-02-04 05:00:00,9275.77,9275.92,9101.0,9126.6,4354264.83934,9126.6
2018-02-04 04:00:00,9339.33,9440.15,9250.06,9253.68,2275537.49213,9253.68
2018-02-04 03:00:00,9355.95,9360.0,9254.01,9339.28,2614623.64569,9339.28
2018-02-04 02:00:00,9197.3,9356.42,9136.0,9350.0,3501635.19141,9350.0
2018-02-04 01:00:00,9317.25,9347.77,9168.0,9196.45,3848137.33556,9196.45
2018-02-04 00:00:00,9150.0,9320.1,9050.18,9320.1,6801064.70077,9320.1
2018-02-03 23:00:00,9335.22,9495.0,9058.92,9150.0,11015277.543,9150.0
2018-02-03 22:00:00,9245.0,9387.0,9190.05,9335.22,8330843.95153,9335.22
2018-02-03 21:00:00,9062.05,9269.95,8970.58,9245.0,8310794.94512,9245.0
2018-02-03 20:00:00,9099.0,9144.0,8959.85,9062.35,5114689.72244,9062.35
2018-02-03 19:00:00,8804.89,9099.99,8750.0,9099.0,5956779.41226,9099.0
2018-02-03 18:00:00,8899.6,8900.0,8724.56,8813.91,5409806.13016,8813.91
2018-02-03 17:00:00,8889.1,9015.0,8833.01,8899.76,6903169.77526,8899.76
2018-02-03 16:00:00,8686.5,8950.0,8566.05,8888.27,7736148.2501,8888.27
2018-02-03 15:00:00,8697.63,8760.0,8610.15,8686.67,4788149.08806,8686.67
2018-02-03 14:00:00,8517.97,8742.6,8421.06,8692.14,5634000.87312,8692.14
2018-02-03 13:00:00,8452.67,8548.25,8350.0,8506.38,4203397.64925,8506.38
